sym,date,period_start_price,period_end_price,20_period_return,ema_3,sma_3,wma_3
AAPL,2020-03-18,61.6675,70.7,0.14647099363522126,62.667160930985105,61.81166666666667,61.9975
AAPL,2020-03-17,63.215,71.6725,0.1337894487067942,63.666821861970206,64.42,63.37375000000001
AAPL,2020-03-16,60.5525,71.1075,0.1743115478303951,64.11864372394041,64.03416666666668,63.78333333333334
AAPL,2020-03-10,71.335,66.9975,-0.06080465409686678,70.53579958304653,70.045,69.89125
AAPL,2020-03-09,66.5425,66.5175,-0.00037569974076726427,69.73659916609304,70.67666666666668,69.56208333333333
AAPL,2020-03-04,75.685,60.3525,-0.2025830745854529,73.97779332874431,74.23916666666666,74.40291666666667
AAPL,2020-03-03,72.33,61.2325,-0.15342872943453612,72.27058665748862,71.79083333333334,72.45583333333333
AAPL,2020-03-02,74.7025,60.2275,-0.19376861550818247,72.21117331497723,70.47416666666668,71.52791666666667
AAPL,2020-02-26,73.1625,61.935,-0.15345976422347504,73.81938651981791,73.2425,73.01208333333334
AAPL,2020-02-25,72.02,64.61,-0.10288808664259924,74.47627303963583,74.9425,73.90208333333334
AAPL,2020-02-24,74.545,61.38,-0.176604735394728,76.93254607927167,77.6275,76.70583333333333
AAPL,2020-02-19,80.905,57.31,-0.29163834126444593,80.68036863417328,80.63083333333333,80.57541666666667
AAPL,2020-02-18,79.75,61.195,-0.23266457680250782,80.45573726834655,80.735,80.49041666666666
AAPL,2020-02-12,81.8,69.4925,-0.15045843520782384,80.95339814677243,80.69666666666666,80.93208333333332
AAPL,2020-02-11,79.9025,62.0575,-0.22333468915240456,80.10679629354487,80.09916666666668,80.08166666666666
AAPL,2020-02-10,80.3875,68.8575,-0.14343025967967657,80.31109258708973,80.56583333333333,80.41333333333334
AAPL,2020-02-05,80.3625,72.2575,-0.10085549852232079,79.62124069671788,79.08,79.61291666666666
AAPL,2020-02-04,79.7125,73.23,-0.08132350635094873,78.87998139343574,78.085,78.47416666666668
AAPL,2020-02-03,77.165,75.685,-0.0191796799066935,78.04746278687148,78.50333333333334,77.86958333333332
AAPL,2020-01-29,81.085,68.34,-0.15718073626441378,79.99720229497174,79.24833333333333,79.88958333333333
AAPL,2020-01-28,79.4225,68.38,-0.1390349082438856,78.90940458994348,78.74583333333334,78.72
AAPL,2020-01-27,77.2375,73.1625,-0.052759346172519865,78.39630917988694,78.87416666666667,78.44583333333333
AAPL,2020-01-22,79.425,78.2625,-0.014636449480642045,79.25797343909551,79.41666666666667,79.37374999999999
AAPL,2020-01-21,79.1425,80.075,0.011782544145054865,79.090946878191,79.21166666666666,79.26708333333333
AAPL,2020-01-15,77.835,81.2375,0.04371426736044201,77.98257502552798,78.415,78.18083333333333
AAPL,2020-01-14,78.17,81.2175,0.03898554432646795,78.13015005105595,78.33083333333333,78.42875
AAPL,2020-01-13,79.24,81.8,0.032306915699141875,78.09030010211191,78.07666666666667,78.38208333333333
AAPL,2020-01-08,75.7975,80.0075,0.055542728981826495,75.18990081689539,75.115,75.25625
AAPL,2020-01-07,74.5975,81.3025,0.08988236871208818,74.58230163379078,74.635,74.675
AAPL,2020-01-06,74.95,80.3625,0.07221480987324876,74.56710326758156,74.79833333333333,74.77541666666667
AAPL,2019-12-31,73.4125,80.9675,0.10291162949089061,72.93432614065247,72.91416666666667,73.07458333333334
AAPL,2019-12-30,72.88,81.085,0.11258232711306256,72.45615228130494,72.6025,72.66958333333334
AAPL,2019-12-24,71.0675,79.8075,0.12298167235374834,70.7517182504395,70.6425,70.84375
AAPL,2019-12-23,71.0,79.425,0.11866197183098588,70.435936500879,70.28833333333334,70.45416666666667
AAPL,2019-12-18,69.935,79.6825,0.13937942375062562,69.762492007032,70.00083333333335,69.99583333333334
AAPL,2019-12-17,70.1025,78.81,0.1242109767839948,69.58998401406399,69.61833333333333,69.83749999999999
AAPL,2019-12-16,69.965,77.835,0.11248481383548903,69.07746802812798,68.8725,69.22250000000001
AAPL,2019-12-11,67.6925,77.5825,0.1461018576651771,67.3197442250239,67.18083333333334,67.34125
AAPL,2019-12-10,67.12,77.4075,0.1532702622169248,66.94698845004781,67.17583333333334,67.08291666666666
AAPL,2019-12-09,66.73,75.7975,0.13588341075977814,66.77397690009562,66.93416666666667,66.99
AAPL,2019-12-04,65.435,74.3575,0.13635668984488422,65.5218152007649,65.44583333333334,65.345
AAPL,2019-12-03,64.8625,75.0875,0.157641164000771,65.6086304015298,65.905,65.58
AAPL,2019-12-02,66.04,75.0875,0.13700030284675951,66.35476080305959,66.60416666666667,66.45083333333334
AAPL,2019-11-27,66.96,72.45,0.0819892473118281,66.52654321223835,66.54166666666667,66.60291666666667
AAPL,2019-11-26,66.0725,72.4775,0.09693896855726665,66.0930864244767,66.03666666666668,66.14125
AAPL,2019-11-25,66.5925,72.4775,0.0883733153132861,66.11367284895339,65.84666666666666,66.02833333333332
AAPL,2019-11-20,65.7975,69.86,0.061742467418974885,66.14688279162712,66.38166666666667,66.21875
AAPL,2019-11-19,66.5725,70.005,0.051560328964662436,66.49626558325426,66.59583333333335,66.61791666666667
AAPL,2019-11-18,66.775,69.935,0.04732309996256078,66.4200311665085,66.29166666666667,66.4775
AAPL,2019-11-13,66.1175,68.7875,0.04038265209664593,65.72024933206792,65.71916666666668,65.81375
AAPL,2019-11-12,65.49,67.865,0.03626507863796,65.32299866413584,65.35833333333333,65.43416666666666
AAPL,2019-11-11,65.55,67.6925,0.032684973302822246,65.15599732827167,65.1475,65.26291666666667
AAPL,2019-11-06,64.31,67.6775,0.05236355154719317,64.1204786261733,64.3225,64.31166666666667
AAPL,2019-11-05,64.2825,66.395,0.03286275424882351,63.93095725234659,64.20416666666667,64.25875
AAPL,2019-11-04,64.375,65.435,0.016466019417475764,63.579414504693176,63.50666666666666,63.87083333333334
AAPL,2019-10-30,60.815,66.8125,0.09861876181863032,61.03531603754542,61.29999999999999,61.058749999999996
AAPL,2019-10-29,60.8225,66.8125,0.09848329154506971,61.255632075090844,61.576666666666675,61.43958333333334
AAPL,2019-10-28,62.2625,66.96,0.07544669745031103,61.6887641501817,61.600833333333334,61.82875000000001
AAPL,2019-10-23,60.795,65.445,0.07648655317049086,60.27511320145354,60.30416666666667,60.415416666666665
AAPL,2019-10-22,59.99,65.5025,0.09189031505250868,59.755226402907084,59.74,59.88791666666666
AAPL,2019-10-21,60.1275,65.7975,0.09429961332169144,59.520452805814166,59.349999999999994,59.56791666666667
AAPL,2019-10-16,58.5925,66.44,0.1339335239151768,58.628622446513326,58.79666666666666,58.73416666666666
AAPL,2019-10-15,58.83,65.66,0.11609722930477645,58.66474489302665,58.949999999999996,58.91291666666667
AAPL,2019-10-14,58.9675,66.1175,0.12125323271293519,58.49948978605331,58.514166666666675,58.754999999999995
AAPL,2019-10-09,56.7575,65.035,0.14583975686032677,56.49841828842648,56.54083333333333,56.53958333333333
AAPL,2019-10-08,56.1,64.8575,0.15610516934046345,56.23933657685295,56.53916666666667,56.430416666666666
AAPL,2019-10-07,56.765,64.31,0.13291640975953495,56.378673153705904,56.240833333333335,56.50083333333333
AAPL,2019-10-02,54.74,63.955,0.16834124954329552,55.25938522964725,55.626666666666665,55.41791666666666
AAPL,2019-10-01,56.1475,62.19,0.10761832672870558,55.778770459294506,55.615,55.85541666666666
AAPL,2019-09-30,55.9925,60.815,0.08612760637585387,55.41004091858901,55.22333333333333,55.39333333333334
AAPL,2019-09-25,55.2575,61.645,0.11559516807673172,54.92782734871209,54.785833333333336,54.882083333333334
AAPL,2019-09-24,54.42,60.895,0.11898199191473725,54.598154697424185,54.51083333333333,54.50875
AAPL,2019-09-23,54.68,60.795,0.11183247988295542,54.77630939484837,54.784166666666664,54.69083333333333
AAPL,2019-09-18,55.6925,59.1025,0.06122907034160787,55.385475158786974,55.280833333333334,55.40041666666667
AAPL,2019-09-17,55.175,58.82,0.06606252831898511,55.07845031757395,54.94583333333333,55.02708333333333
AAPL,2019-09-16,54.975,58.5925,0.06580263756252841,54.98190063514791,55.1446,55.01188333333334
AAPL,2019-09-11,55.8975,59.0525,0.05644259582271123,54.808905081183255,54.53833333333333,54.93083333333333
AAPL,2019-09-10,54.175,57.5225,0.061790493770189275,53.7203101623665,53.6775,53.820833333333326
AAPL,2019-09-09,53.5425,56.7575,0.06004575804267644,53.265620324733,53.39249999999999,53.42958333333333
AAPL,2019-09-04,52.2975,56.7525,0.08518571633443278,52.004962597864015,51.969166666666666,51.98791666666667
AAPL,2019-09-03,51.425,55.205,0.07350510452114732,51.71242519572803,51.95416666666667,51.81625
AAPL,2019-08-28,51.3825,54.705,0.06466209312509119,51.37690156582425,51.348333333333336,51.30833333333334
AAPL,2019-08-27,51.04,54.9725,0.0770474137931034,51.371303131648496,51.107499999999995,51.17083333333333
AAPL,2019-08-26,51.6225,55.2575,0.07041503220494935,51.70260626329699,51.79916666666667,51.55041666666667
AAPL,2019-08-21,53.16,54.4325,0.023937170805116648,52.69585010637593,52.77916666666667,52.874583333333334
AAPL,2019-08-20,52.59,55.24,0.05038980794827911,52.23170021275186,52.267500000000005,52.42833333333334
AAPL,2019-08-19,52.5875,55.6925,0.059044449726646145,51.873400425503725,51.54916666666667,51.907916666666665
AAPL,2019-08-14,50.6875,54.6875,0.07891491985203453,50.9522034040298,51.01666666666667,51.111250000000005
AAPL,2019-08-13,52.2425,55.7713,0.0675465377805426,51.216906808059605,50.870000000000005,51.20250000000001
AAPL,2019-08-12,50.12,55.8975,0.11527334397446137,50.19131361611922,50.40833333333334,50.28541666666666
AAPL,2019-08-07,49.76,53.315,0.07144292604501608,49.6980089289537,49.115,49.3525
AAPL,2019-08-06,49.25,53.32,0.08263959390862945,49.63601785790739,49.53,49.237500000000004
AAPL,2019-08-05,48.335,52.2975,0.08197993172649216,50.02203571581478,50.482499999999995,49.85375
AAPL,2019-07-31,53.26,52.185,-0.0201840030041306,52.71878572651819,52.625,52.76500000000001
AAPL,2019-07-30,52.195,52.2525,0.0011016380879394088,52.17757145303638,52.18333333333334,52.22666666666667
AAPL,2019-07-29,52.42,51.3825,-0.01979206409767267,52.16014290607275,52.03666666666667,52.1475
AAPL,2019-07-24,52.1675,50.66,-0.028897301960032595,51.97614324858195,52.060833333333335,52.121249999999996
AAPL,2019-07-23,52.21,53.115,0.017333844091170295,51.78478649716391,51.55416666666667,51.81458333333333
AAPL,2019-07-22,51.805,53.16,0.026155776469452694,51.359572994327806,51.28916666666667,51.354166666666664
AAPL,2019-07-17,50.8375,51.625,0.015490533562822748,50.94658395462244,51.08833333333334,51.01083333333333
AAPL,2019-07-16,51.125,50.435,-0.013496332518337364,51.05566790924488,51.08416666666667,51.134166666666665
AAPL,2019-07-15,51.3025,50.6875,-0.011987719896691233,50.98633581848976,50.855,50.99916666666667
AAPL,2019-07-10,50.8075,50.2475,-0.011021994784234516,50.59318654791807,50.37416666666667,50.50791666666667
AAPL,2019-07-09,50.31,50.8575,0.010882528324388777,50.37887309583615,50.4575,50.33291666666667
AAPL,2019-07-08,50.005,49.76,-0.004899510048995191,50.447746191672294,50.721666666666664,50.53875
AAPL,2019-07-03,51.1025,51.005,-0.0019079301404040232,50.723484766689154,50.72416666666667,50.843333333333334
AAPL,2019-07-02,50.6825,52.1075,0.02811621368322408,50.3444695333783,50.18333333333333,50.38375
AAPL,2019-07-01,50.3875,53.26,0.05700818655420481,50.0064390667566,49.93416666666667,50.00958333333333
AAPL,2019-06-26,49.95,51.935,0.039739739739739724,49.60651253405278,49.49583333333334,49.546666666666674
AAPL,2019-06-25,48.8925,51.755,0.058546811883213264,49.26302506810557,49.41083333333333,49.27708333333334
AAPL,2019-06-24,49.645,52.1675,0.05081075637022849,49.63355013621114,49.73500000000001,49.69833333333333
AAPL,2019-06-19,49.4675,50.6475,0.023854045585485414,49.233401089689075,49.18416666666667,49.35
AAPL,2019-06-18,49.6125,51.415,0.03633156966490304,48.99930217937815,48.75666666666666,48.99458333333333
AAPL,2019-06-17,48.4725,50.8375,0.04879055134354535,48.38610435875629,48.39833333333333,48.387499999999996
AAPL,2019-06-12,48.5475,50.825,0.04691281734383858,48.29133487005035,48.465,48.53208333333333
AAPL,2019-06-11,48.7025,50.4375,0.0356244545967866,48.0351697401007,48.12833333333333,48.32250000000001
AAPL,2019-06-10,48.145,50.8075,0.05530169280299084,47.3678394802014,47.32916666666667,47.63583333333333
AAPL,2019-06-05,45.635,51.0575,0.11882327161170153,44.98271584161114,44.623333333333335,45.008333333333326
AAPL,2019-06-04,44.91,51.0575,0.13688488087285686,44.33043168322229,44.00083333333333,44.191250000000004
AAPL,2019-06-03,43.325,51.1025,0.17951529140219263,43.75086336644458,43.889166666666675,43.68083333333334
AAPL,2019-05-29,44.345,49.48,0.1157965948810463,44.59690693155658,44.54833333333334,44.48208333333333
AAPL,2019-05-28,44.5575,49.935,0.12068675307187354,44.848813863113165,44.73833333333334,44.67875
AAPL,2019-05-22,45.695,49.695,0.0875369296421928,46.16051090490528,46.03916666666667,46.026250000000005
AAPL,2019-05-21,46.65,49.865,0.06891747052518764,46.62602180981055,46.557500000000005,46.4575
AAPL,2019-05-20,45.7725,49.4675,0.08072532634223606,46.6020436196211,46.847500000000004,46.55625
AAPL,2019-05-15,47.73,48.185,0.009532788602556158,47.70634895696876,47.10833333333333,47.324999999999996
AAPL,2019-05-14,47.165,48.5375,0.02909996819675612,47.682697913937524,47.629999999999995,47.275
AAPL,2019-05-13,46.43,48.5475,0.045606289037260384,48.20039582787505,48.635,48.01
AAPL,2019-05-08,50.725,47.5375,-0.06283883686545096,51.113166623000396,51.18666666666667,50.95416666666667
AAPL,2019-05-07,50.715,46.305,-0.0869565217391305,51.5013332460008,51.92416666666667,51.55375
AAPL,2019-05-06,52.12,45.635,-0.12442440521872601,52.28766649200159,52.44833333333333,52.42041666666666
AAPL,2019-05-01,52.63,43.7675,-0.16839255177655338,51.6588319360127,51.31666666666666,51.56291666666667
AAPL,2019-04-30,50.1675,44.575,-0.11147655354562205,50.6876638720254,50.798333333333325,50.647083333333335
AAPL,2019-04-29,51.1525,44.345,-0.13308244953814583,51.2078277440508,51.182500000000005,51.154583333333335
AAPL,2019-04-24,51.79,44.7425,-0.13607839351226106,51.58262195240644,51.5975,51.70708333333334
AAPL,2019-04-23,51.87,44.915,-0.13408521303258142,51.37524390481289,51.3225,51.473333333333336
AAPL,2019-04-22,51.1325,45.695,-0.1063413680144722,50.88048780962578,50.96,51.01833333333334
AAPL,2019-04-17,50.7825,47.25,-0.06956136464333183,50.29195123850308,50.134166666666665,50.29666666666666
AAPL,2019-04-16,49.8125,47.52,-0.04602258469259718,49.801402477006164,49.77916666666667,49.794999999999995
AAPL,2019-04-15,49.8075,47.73,-0.04171058575515737,49.79030495401233,49.75416666666666,49.76583333333334
AAPL,2019-04-10,50.155,49.295,-0.017146844781178335,49.91993963209864,50.01833333333334,50.04
AAPL,2019-04-09,49.875,50.18,0.006115288220551373,49.68487926419728,49.71666666666667,49.82083333333333
AAPL,2019-04-08,50.025,50.725,0.013993003498250932,49.494758528394556,49.399166666666666,49.58291666666667
AAPL,2019-04-03,48.8375,52.9375,0.08395188123880218,48.43556822715648,48.384166666666665,48.555416666666666
AAPL,2019-04-02,48.505,52.2875,0.07798165137614677,48.033636454312955,47.93416666666667,48.10375000000001
AAPL,2019-04-01,47.81,52.63,0.10081572892700272,47.56227290862591,47.4925,47.597500000000004
AAPL,2019-03-27,47.1175,51.075,0.08399214729134617,47.10318326900726,47.0,46.98875
AAPL,2019-03-26,46.6975,51.32,0.09898816853150602,47.08886653801452,47.214999999999996,47.0375
AAPL,2019-03-25,47.185,51.79,0.0975945745469958,47.480233076029045,47.906666666666666,47.64208333333334
AAPL,2019-03-19,46.6325,50.965,0.09290730713558147,46.568729216464675,46.722500000000004,46.739583333333336
AAPL,2019-03-18,47.005,50.7825,0.0803637910860546,46.50495843292936,46.48916666666667,46.66791666666668
AAPL,2019-03-13,45.4275,49.7175,0.09443618953277198,45.02716746343482,45.126666666666665,45.24375
AAPL,2019-03-12,45.2275,49.7375,0.09971809186888504,44.62683492686965,44.39333333333334,44.72666666666667
AAPL,2019-03-11,44.725,50.155,0.12140860816098378,44.02616985373929,43.692499999999995,43.95916666666667
AAPL,2019-03-06,43.63,49.25,0.12881045152418055,43.729358829914275,43.824999999999996,43.76958333333334
AAPL,2019-03-05,43.8825,48.9225,0.1148521620235857,43.82871765982854,43.862500000000004,43.88583333333333
AAPL,2019-03-04,43.9625,48.8375,0.11088996303667899,43.77493531965709,43.66416666666667,43.776666666666664
AAPL,2019-02-27,43.7175,47.4875,0.08623548922056376,43.5769825572567,43.61916666666667,43.645833333333336
AAPL,2019-02-26,43.5825,47.18,0.08254459932312273,43.436465114513396,43.46083333333333,43.517500000000005
AAPL,2019-02-25,43.5575,47.1175,0.0817310451701774,43.29043022902678,43.18833333333333,43.32041666666667
AAPL,2019-02-20,43.0075,47.7625,0.11056211125966407,42.84344183221423,42.781666666666666,42.848749999999995
AAPL,2019-02-19,42.7325,48.7725,0.14134440999239453,42.679383664428464,42.679166666666674,42.68458333333333
AAPL,2019-02-13,42.545,46.53,0.0936655306146433,42.59506931542769,42.541666666666664,42.572916666666664
AAPL,2019-02-12,42.7225,45.9325,0.07513605243138864,42.64513863085539,42.560833333333335,42.58083333333333
AAPL,2019-02-11,42.3575,45.4275,0.07247830962639439,42.56777726171079,42.565000000000005,42.50208333333333
AAPL,2019-02-06,43.56,43.2275,-0.007633149678604296,43.172218093686276,43.30583333333334,43.430416666666666
AAPL,2019-02-05,43.545,43.125,-0.009645194626248747,42.78443618737255,42.6625,42.98166666666666
AAPL,2019-02-04,42.8125,43.63,0.019094890510948963,42.02387237474509,42.0175,42.21791666666667
AAPL,2019-01-30,41.3125,43.7425,0.058819969742813914,40.07097899796073,39.685833333333335,40.05875
AAPL,2019-01-29,38.67,43.2875,0.11940780967158002,38.82945799592146,39.06166666666667,38.93333333333334
AAPL,2019-01-28,39.075,43.7175,0.11880998080614198,38.988915991842916,38.89666666666667,39.04666666666667
AAPL,2019-01-23,38.48,43.2425,0.1237655925155926,38.55632793474331,38.67,38.54916666666667
AAPL,2019-01-22,38.325,42.765,0.11585127201565551,38.632655869486626,38.83166666666667,38.725
AAPL,2019-01-16,38.735,42.605,0.09990964244223564,38.386246955893,38.1675,38.373333333333335
AAPL,2019-01-15,38.2675,42.7,0.1158293591167441,38.037493911786,37.946666666666665,37.979166666666664
AAPL,2019-01-14,37.5,42.545,0.13453333333333337,37.80748782357201,38.0075,37.84916666666667
AAPL,2019-01-09,38.3275,42.6025,0.11153871241275842,37.86490258857608,37.66583333333333,37.89
AAPL,2019-01-08,37.6875,42.735,0.13393034825870645,37.40230517715216,37.245,37.34875
AAPL,2019-01-07,36.9825,43.56,0.177854390590144,37.117110354304316,36.531666666666666,36.770833333333336
AAPL,2019-01-02,39.48,41.63,0.05445795339412376,39.32938283443451,39.32416666666666,39.39458333333334
AAPL,2018-12-31,39.435,41.3125,0.04760999112463542,39.17876566886902,39.17666666666667,39.242916666666666
AAPL,2018-12-26,39.2925,39.44,0.003753897054145215,38.53762535095214,37.89416666666667,38.1625
AAPL,2018-12-24,36.7075,38.48,0.048287134781720184,37.78275070190429,37.865833333333335,37.44916666666666
AAPL,2018-12-19,40.2225,39.205,-0.025296786624401726,40.85950561523437,40.90833333333333,40.78125
AAPL,2018-12-18,41.5175,38.965,-0.06148009875353754,41.49651123046875,41.29083333333333,41.315416666666664
AAPL,2018-12-17,40.985,38.735,-0.05489813346346224,41.4755224609375,41.6975,41.40541666666667
AAPL,2018-12-12,42.275,38.0725,-0.0994086339444116,42.3866796875,42.2775,42.25666666666667
AAPL,2018-12-11,42.1575,38.45,-0.08794401945086867,42.498359375,42.22666666666667,42.232499999999995
AAPL,2018-12-10,42.4,38.3275,-0.09604952830188675,42.83921875,42.734166666666674,42.520833333333336
AAPL,2018-12-04,44.1725,35.5475,-0.1952572301771464,45.18875,45.18875,44.85
AAPL,2018-12-03,46.205,39.48,-0.1455470187209177,46.205,46.205,46.205
